TARGETID,Redrock_z,VI_Z,VI_QUALITY,Redrock_spectype,VI_CLASS,all_VI_issues,all_VI_comments,merger_comment,N_VI,HPXPIXEL,SURVEY,PROGRAM,TSNR2_LYA,TSNR2_QSO,DELTACHI2,ZWARN,ZERR,TARGET_RA,TARGET_DEC,FIBER,FLUX_G,FLUX_R,FLUX_Z,FIBERFLUX_G,FIBERFLUX_R,FIBERFLUX_Z,EBV,TILEID
39633334929722527,2.3793,2.3793,4.0,QSO,QSO,,,none,2,7022,sv1,dark,1385.32373046875,443.85089111328125,5845.44377761241,0,0.00022606434300972842,106.76676372424237,55.96702485134986,412,1.1475004999999998,0.95411134,1.0583562,0.59240246,0.4925644,0.5463813,0.04791469,80608
39633334929722932,1.1019,1.1019,4.0,QSO,QSO,,,none,2,7022,sv1,dark,890.3177490234375,281.1599426269531,255.94575959816575,0,0.00016452003244715537,106.80641502022621,55.895601938195846,401,1.1208959,1.4827167,2.1431801,0.8712896,1.1525385,1.6659269,0.047388885,80607
39633334929724067,1.1816,1.1816,4.0,GALAXY,GALAXY,,,none,2,7022,sv1,dark,1169.9971923828125,319.08526611328125,744.9350051879883,0,2.4365848087211838e-05,106.90271148556776,56.02127534993253,4869,0.42901084,0.595989,1.0459816,0.27601263,0.38344133,0.672953,0.04648136,80607
39633334929724357,0.3876,0.3876,3.0,GALAXY,GALAXY,,,none,2,7022,sv1,dark,1148.9046630859375,320.97161865234375,371.8013654251299,0,4.678688756838229e-05,106.92804097267266,55.912354018075874,4859,0.23669113,1.5540806,3.1985219,0.18422104,1.2095693,2.4894683,0.05034436,80607
39633334933913674,1.0265,1.0265,0.0,QSO,QSO,S,no object; just a diffraction spike of nearby bright star,none,2,7022,sv1,bright,229.95936584472656,99.55615234375,30.271672947332267,0,0.00011437614519802678,106.93282132482884,55.99938324932445,4862,1.0689018,378.40713999999997,-0.5444076,0.1059455,37.506287,0.0,0.047496393,80613
39633334933913709,0.8958,0.8958,4.0,GALAXY,GALAXY,,,none,2,7022,sv1,dark,427.3108215332031,218.24301147460938,16543.613176345825,0,4.181380744231288e-06,106.936310768991,56.0880787589679,4222,0.6634457,0.9236689,1.8197913,0.45947132,0.63968974,1.2603021,0.045245413,80607
39633334933914801,1.5562,1.5562,2.5,GALAXY,GALAXY,,,none,2,7022,sv1,dark,691.4449462890625,311.4103088378906,460.12238240242004,0,4.4421191839686e-05,107.03363604978509,56.072097831256926,4204,0.39304432,0.5398294,1.1052077,0.30549467,0.4195837,0.85902536,0.04860025,80607
39633334933914941,1.4596,1.4596,3.5,GALAXY,GALAXY,,,none,2,7022,sv1,dark,1087.700439453125,306.88775634765625,1244.37531375885,0,1.1251934905070101e-05,107.0461211932404,55.90496210026619,4868,0.45187697,0.5446811,0.7312536,0.3518079,0.42406034,0.569316,0.052086726,80607
39633334933915168,0.5362,0.7892,3.0,GALAXY,GALAXY,RS,Calibration problem. Maybe OII at 6771A poor B/R splicing + z_VI explains the only safe feature at 6670AA as a weak broad doublet and gives a plausible Balmer break,Broad [OII],2,7022,sv1,dark,1846.556396484375,486.16534423828125,63.80232697725296,0,5.69284626663248e-05,107.06699915882862,55.99550373256287,4868,0.48733547,0.7833366,1.7479373,0.13314728,0.2140192,0.47756243,0.048359204,80608
39633334933915766,0.0002,0.0002,4.0,STAR,STAR,,,none,2,7022,sv1,dark,655.4176025390625,299.30126953125,1070.4448280316574,0,1.6789063958103172e-05,107.12108242727253,56.07893021501077,4203,-0.08392319,0.16432533,3.5605083,0.0,0.12798657,2.7731404,0.05171616,80607
39633334933916467,0.3383,0.3383,4.0,GALAXY,GALAXY,,,none,2,7022,sv1,dark,1041.412841796875,301.10308837890625,31271.420692443848,0,1.5439973235614356e-06,107.17990225372188,55.8915434766183,4879,0.368818,0.6354544,0.6263391,0.28718734,0.49480894,0.48771113,0.051904224,80607
39633334933916491,1.9607,1.95835,4.0,QSO,QSO,R,,none,2,7023,sv1,dark,609.0390014648438,290.07037353515625,1217.5914846509695,0,0.00016387050788665012,107.18189991302371,56.08845866332996,4213,1.0717582,1.2533077,1.7444338,0.8330449,0.97415775,1.3558952,0.052551415,80607
39633334933916827,1.4807,1.4799,3.0,GALAXY,QSO,C,,Several AGN emission lines detected,2,7022,sv1,dark,662.7172241210938,297.975341796875,44.371087059378624,0,0.00012314389101328495,107.21185723852902,55.96601759434818,4230,0.45482638,0.49705672,0.7204006,0.35362375,0.38645747,0.5601055,0.050155837,80607
39633334933916847,1.19,1.19,3.5,GALAXY,GALAXY,,,none,2,7022,sv1,dark,659.1234741210938,292.7762145996094,545.9399816989899,0,2.4469143003906618e-05,107.21304450280026,56.02881717195992,4229,0.3874226,0.42321748,0.5696082,0.30157587,0.32943916,0.443392,0.050396517,80607
39633334933917442,1.4572,1.4572,4.0,GALAXY,GALAXY,,,none,2,7022,sv1,dark,609.3828125,282.0751647949219,1670.7643551826477,0,1.757242362667935e-05,107.2642370315869,55.995863415236286,4202,1.1050957,1.3219769,1.9351197,0.86018884,1.0290056,1.5062662,0.049818065,80607
39633334933917459,1.2587,1.2587,4.0,GALAXY,GALAXY,,,none,2,7022,sv1,dark,1779.70849609375,759.64453125,1528.36123752594,0,1.7221806041717296e-05,107.26557225480418,55.92641469839925,4246,0.47564393,0.76223606,1.788018,0.36971885,0.5924874,1.3898295,0.051661707,80607
39633334933918206,0.0002,0.0002,4.0,STAR,STAR,,,none,2,7023,sv1,dark,694.6052856445312,309.60260009765625,1954.3739007018412,0,9.29094432253999e-06,107.3255652833013,56.083468524990565,4212,-0.003615296,0.13172865,4.1916595,0.0,0.102630556,3.2657464,0.052332543,80607
39633334933918421,0.5920000000000001,0.5920000000000001,4.0,GALAXY,GALAXY,,,none,2,7023,sv1,dark,599.7090454101562,278.7849426269531,34887.247787475586,0,2.0042187780430313e-06,107.34471709234808,56.00326503888411,4227,0.6338924,0.7917535,0.5661177,0.4930738,0.6158662,0.44035518,0.04995805,80607
39633334933918647,0.3415,0.3415,4.0,GALAXY,GALAXY,,,none,2,7022,sv1,dark,642.8087158203125,292.5529479980469,322917.5778198242,0,4.875082733850619e-07,107.36591032945593,55.89860067802861,4235,1.5662422,3.1694977,3.174208,1.2196904,2.4682045,2.4718726,0.05320139,80607
39633334938109527,0.6446,0.6446,4.0,QSO,QSO,,,none,2,7023,sv1,dark,645.890869140625,296.69854736328125,9960.65702009201,0,1.2059153839880024e-05,107.52605980908193,56.03765297889563,4141,11.370674,15.462672,16.620787,8.8378725,12.018384,12.9185295,0.053951174,80607
39633334938109668,0.8628,0.8628,4.0,GALAXY,GALAXY,,,none,2,7023,sv1,dark,649.4439086914062,295.614013671875,18836.9513130188,0,4.613362518111811e-06,107.53798802862131,55.97119063930681,4137,0.6437637,0.70477545,0.925644,0.50129366,0.548803,0.7207915,0.0542259,80607
39633334938109965,2.3738,2.3738,4.0,QSO,QSO,,,none,2,7023,sv1,dark,1141.4716796875,465.44036865234375,675.5423686951399,0,0.000312655385894758,107.5662096185142,56.091965875060566,4108,0.31497422,0.3559112,0.4994785,0.24530876,0.27719137,0.3890047,0.055114992,80608
39633334938110477,1.1648,1.1648,4.0,GALAXY,GALAXY,,,none,2,7023,sv1,dark,491.2444763183594,246.49661254882812,2631.0177755355835,0,9.294120922529462e-06,107.61550560562368,55.972014225193604,4107,0.94616336,1.1483446,1.5296828,0.736522,0.89390606,1.1907511,0.055342827,80607
39633334938110600,0.9169,0.9169,4.0,GALAXY,QSO,C,,none,2,7023,sv1,dark,694.9632568359375,311.8306579589844,1006.2025911808014,0,2.8275067989605522e-05,107.62818103966829,56.07917187188504,4149,1.0294359,1.0522342,2.4657927,0.80068624,0.8184185,1.917872,0.055840407,80607
39633334938110745,1.3893,1.3893,4.0,GALAXY,GALAXY,,,[OII] doublet resolved,2,7021,sv1,dark,602.3099365234375,289.3712158203125,610.4303486347198,0,2.0957882843166258e-05,107.64205924404628,55.92846688973491,4117,0.3181848,0.35775998,0.4760756,0.24775495,0.27857023,0.3706968,0.05665287,80607
39633334938110826,1.5179,1.5179,4.0,GALAXY,GALAXY,,,none,2,7021,sv1,dark,606.8040771484375,283.87152099609375,1264.0935184955597,0,4.471618755115669e-05,107.64994440243308,55.888805214441284,4237,0.8433908,0.99012107,1.3757749,0.6568206,0.77109206,1.0714337,0.057751477,80607
39633334938110838,0.0227,2.7627,1.0,GALAXY,GALAXY,S,,Difficult to ID but there are potentially two objects as seen in the imaging with the brighter source spatially offset,2,7023,sv1,dark,371.7864685058594,200.9456787109375,9.59597839077469,0,4.3395991350491566e-05,107.65132187807504,56.00628273720739,4119,0.48267543,0.61741406,0.68295306,0.3755338,0.48036385,0.53135484,0.05581412,80607
39633334938111414,0.9048,2.6148,2.0,GALAXY,QSO,RC,,May be a high-z QSO but nothing definitive,2,7021,sv1,dark,563.4097900390625,269.1630859375,4.96751281619072,4,9.748606792911155e-05,107.70480549336371,56.01196122848518,4133,0.25034055,0.5106688,1.0524876,0.19459847,0.3969607,0.8181355,0.057456937,80607
39633334938111586,0.0005,0.0005,4.0,STAR,STAR,,,none,2,7021,sv1,dark,588.0404663085938,283.1221923828125,1731.2339389692897,0,9.021888449289172e-06,107.71976927349118,56.07845912276392,4129,0.053126227,0.0753786,3.3121378,0.041265544,0.058549967,2.5726871,0.05789527,80607
39633334938111750,0.284,0.284,1.0,GALAXY,GALAXY,,,none,2,7021,sv1,dark,1070.5755615234375,434.0728759765625,3.9596110209822655,4,4.236794221510615e-05,107.73692939031756,55.987914584524916,4220,0.21852118,0.24047622,0.24298099,0.16957407,0.18661135,0.18855508,0.05814424,80608
39633334938112016,1.7588,1.75685,4.0,QSO,QSO,R,,none,2,7021,sv1,dark,561.394287109375,268.95013427734375,1609.7750831395388,0,0.00016126122171405076,107.76111448728811,55.886837894704485,4220,1.1992438,1.4992644,2.064781,0.9336884,1.1672736,1.6075647,0.058485605,80607
39633334938112125,0.1061,0.1061,4.0,GALAXY,GALAXY,,,none,2,7021,sv1,dark,512.2304077148438,254.13877868652344,721.3219277858734,0,7.055992323109285e-06,107.77038720246131,55.9267534844235,4136,0.3391405,0.48490396,0.6732071,0.26406497,0.37756076,0.5241792,0.058542866,80607
39633334942302386,2.1632,2.1632,3.0,QSO,QSO,,,Clear identification of a QSO but difficult to give refined redshift,2,7021,sv1,dark,561.525390625,276.46392822265625,153.58872501552105,0,0.00033432664554167385,107.83677547039372,55.96562280873151,4113,1.1878101,2.5724623,3.5005739,0.9223154,1.9974755,2.7181392,0.059913535,80607
39633334942303121,3.1472,3.1472,4.0,QSO,QSO,,,none,2,7021,sv1,dark,946.6741943359375,304.2781677246094,26986.14277267456,0,0.00017181625819156826,107.9111716982928,56.04735964394515,4335,1.7469773,2.0414,2.1168215,1.360535,1.5898296,1.6485674,0.060411684,80607
39633334942303812,1.0369,1.0369,1.0,QSO,QSO,,,None,2,7021,sv1,dark,1917.56640625,517.570068359375,14.188856806606054,0,0.00013326012955415309,107.978308733738,55.90705848333048,4301,0.38214934,0.42207953,0.56219745,0.19825620000000002,0.21897168,0.2916638,0.061270468,80608
39633334942304468,1.0537,1.0537,4.0,QSO,QSO,,,none,2,7021,sv1,dark,934.3705444335938,301.401123046875,3178.5703673660755,0,8.867778011014294e-05,108.04331306000843,56.03506398727571,4332,2.9592664,5.17742,6.3633976,2.0046241,3.507214,4.310602,0.05878572,80607
39633334942304840,0.5652,0.5652,0.0,QSO,QSO,,,none,2,7021,sv1,dark,1720.5191650390625,481.84979248046875,1.2138582356274128,4,0.00020245653208438597,108.08293516313437,55.96106530017193,4322,0.268629,0.24984324,0.20813996,0.2089279,0.19431713,0.16188215,0.062785484,80608
39633334942304863,0.2004,0.2004,4.0,GALAXY,GALAXY,,,none,2,7021,sv1,dark,960.7721557617188,300.0101318359375,44779.57091140747,0,1.305197332657673e-06,108.08423758930633,55.93205181877277,4312,1.825973,3.1017897,4.3842363,1.4225464,2.4164867,3.4155924,0.063469835,80607
39633334942304872,2.0504,2.0504,4.0,QSO,QSO,,,none,2,7021,sv1,dark,857.78515625,279.8403625488281,799.2248298600316,0,0.000141155367843189,108.0851645715319,55.99618614791375,4343,0.4624828,0.37202847,0.7136493,0.35959756,0.28926596,0.55488884,0.060469273,80607
39633334942304901,1.0613,1.0613,0.0,QSO,QSO,,,none,2,7021,sv1,dark,1817.5357666015625,489.29071044921875,10.903471797704695,0,0.0001853447083348353,108.08771652274817,56.02615389287405,4312,0.23780493,0.22842559,0.26801786,0.18525854,0.17795170000000002,0.20879547,0.058115377999999995,80608
39633334942305279,0.9473,0.9473,4.0,GALAXY,GALAXY,,,none,2,7021,sv1,dark,984.1641845703125,312.9054260253906,3445.2723457813263,0,1.438182261602454e-05,108.12935816636073,55.957451056644175,4321,0.38976973,0.5079885,1.2038343,0.30353174,0.39559418,0.93748146,0.06451587,80607
39633334942305310,1.025,1.025,0.0,QSO,QSO,C,Does not look like a QSO,none,2,7021,sv1,dark,1917.729248046875,518.8406982421875,1.478686023503542,4,0.00020983428691313376,108.13271609486044,56.05364656346647,4321,0.28680202,0.35115784,0.39129958,0.11193900000000001,0.13705711,0.15272444,0.05658574,80608
39633334942306158,1.1525,1.1525,4.0,QSO,QSO,,,none,2,7021,sv1,dark,1007.1768188476562,314.7705078125,68.37604466080666,0,0.00021524189419878597,108.21988469350899,56.0362221776044,4317,0.324164,0.6617205,1.0735269,0.25213355,0.5146837,0.83498514,0.058452684,80607
39633334942306185,-0.0001,-5e-05,4.0,STAR,STAR,,,none,2,7021,sv1,dark,858.2211303710938,283.5527038574219,896.0930300129075,0,1.6701235600165945e-05,108.22224955442327,55.92124277429568,4339,0.025935967,0.41959897,2.8325639,0.020176878,0.3264269,2.2035923,0.06830857,80607
39633334942306224,1.4407,1.4407,4.0,QSO,QSO,,,none,2,7021,sv1,dark,982.6139526367188,308.03411865234375,33938.79831433296,0,7.166821093962438e-05,108.22620269047007,55.99375299729171,4306,7.580499,11.4501505,11.677336,5.884513,8.888407,9.064764,0.063949846,80607
39633334942306359,0.2555,0.2555,2.5,GALAXY,GALAXY,,,The series of Balmer absorption lines looks quite convincing,2,7021,sv1,dark,622.691162109375,289.88421630859375,19.747361961752176,0,5.612444117338102e-05,108.24027932524658,56.06417321608529,4150,0.3949572,0.6286382,0.5046383,0.3072152,0.48898262,0.39253002,0.056667916,80607
39633334942306430,1.2426,1.2426,4.0,GALAXY,GALAXY,,,none,2,7021,sv1,dark,1916.129150390625,513.11962890625,677.3446481227875,0,2.8742050435770642e-05,108.24742003299788,56.106528168825356,4306,0.46117064,0.6781376,1.6905504,0.2930139,0.43086812,1.0741246000000002,0.054536954000000006,80608
39633334946496878,0.8267,0.8267,4.0,GALAXY,GALAXY,,,none,2,7021,sv1,dark,581.7981567382812,277.7394714355469,9052.983898162842,0,4.737337038518651e-06,108.29878552508106,55.92519132128122,4190,0.46075183,0.7134315,1.3752849,0.32060474,0.4964267,0.95696384,0.071216494,80607
39633334946496914,1.0742,1.0742,3.5,GALAXY,GALAXY,,,none,2,7021,sv1,dark,650.5880737304688,296.03643798828125,1443.93137550354,0,9.982777116123701e-06,108.30365373917638,56.0625486281369,4154,0.36140108,0.48043993,1.0132827,0.2814429,0.374145,0.7890989,0.059014235,80607
39633334946497188,1.7756,1.7756,4.0,QSO,QSO,,,none,2,7021,sv1,dark,626.2861328125,290.17877197265625,7571.9137461707,0,0.0002623433195786372,108.33473403475047,56.04027902686919,4187,2.3964896,2.191017,3.670464,1.8659402,1.7059565,2.8578746,0.06266122,80607
39633334946497321,1.7028,1.7028,1.0,QSO,QSO,,,none,2,7021,sv1,dark,1184.10595703125,464.96728515625,4.331584494560957,4,0.0001576575832018728,108.34952503359327,56.056364437971794,4194,0.41999304,0.45366204,0.42996967,0.24284270000000002,0.26231033,0.24861126,0.061506535999999994,80608
39633334946497336,1.6636,1.6636,4.0,QSO,QSO,,,none,2,7021,sv1,dark,580.8629760742188,280.314697265625,1691.320324158296,0,0.00015546189040953676,108.35153593061663,55.88424713174774,4184,2.1401908,3.391833,3.9842796,1.6658787,2.6401303,3.1012778,0.07058488,80607
39633334946497791,0.2398,0.2398,4.0,GALAXY,GALAXY,,,none,2,7021,sv1,dark,554.788330078125,268.4252624511719,4489.678639411926,0,3.036186551874749e-06,108.40588864022625,55.96352359969415,4186,0.23420666,0.50671464,0.4230216,0.18235873,0.39453977,0.32937443,0.07131767,80607
39633334946497843,0.574,0.574,4.0,GALAXY,GALAXY,,,Nice strong absorption lines,2,7021,sv1,dark,577.8406982421875,276.8656311035156,1001.11328407377,0,9.184364968365515e-05,108.413526065711,55.89975313962639,4171,0.19695103,1.3494867,4.648133,0.13287485,0.9104438,3.135906,0.07014817,80607
39633334946498084,0.98,0.98,4.0,GALAXY,GALAXY,,,none,2,7021,sv1,dark,599.075927734375,282.6180419921875,2761.349009990692,0,9.530344827009798e-06,108.44555747259307,56.0611854845384,4182,0.5230587,0.64298457,1.1409051,0.40722984,0.50059867,0.8882571,0.064231105,80607
39633334946498141,1.6766,1.6766,1.0,GALAXY,GALAXY,,,none,2,7021,sv1,dark,595.5153198242188,283.2059631347656,5.037388511002064,4,0.00014190566416728083,108.45187607816068,55.99168647457165,4153,0.5487454,0.8027731,1.3272473,0.42714477,0.6248806,1.0331327,0.069287635,80607
39633334946498563,0.9921,0.9921,3.5,GALAXY,GALAXY,,,none,2,7021,sv1,dark,568.0432739257812,274.97369384765625,1637.016070842743,0,1.083345583654102e-05,108.4996762569818,55.88412540469723,4155,0.5225693,0.53724706,1.0542743,0.40675887,0.4181838,0.8206288,0.0629763,80607
39633334946498948,-0.0001,-0.0001,4.0,STAR,STAR,,,none,2,7021,sv1,dark,582.552490234375,277.72186279296875,405.32855563760677,0,1.183610032039616e-05,108.54383425627344,56.00185819491849,4158,1.2460822,2.3758585,3.2299654,0.9698827,1.8492393,2.51403,0.0671954,80607
39633334946499351,0.958,0.958,4.0,QSO,QSO,,,none,2,7021,sv1,dark,923.2161865234375,289.4036865234375,1443.6835135817528,0,7.018532073888763e-05,108.58644541983767,56.00570911535941,4357,1.1876732,1.1025305,2.4573426,0.9230987,0.856923,1.9099275,0.066328004,80607
39633334946499487,1.5381,1.5381,1.0,GALAXY,GALAXY,,,No clear lines,2,7021,sv1,dark,852.1715698242188,277.4740295410156,196.72126415371895,0,0.00012754471977336013,108.59939042335517,55.92631966160738,4382,0.49443233,0.6921627,1.2977709,0.38505703,0.5390467,1.0106859,0.06285932,80607
39633334946500291,1.6985,1.6985,1.0,GALAXY,GALAXY,,,none,2,7021,sv1,dark,691.82470703125,242.53952026367188,7.372098442167044,36,0.00013314501317727916,108.68133302025409,56.071733183724746,4368,0.40383095,0.5225588,0.5983602,0.31453252,0.40700626,0.46604583,0.06556028,80607
39633334946500349,2.5458,2.5458,4.0,QSO,QSO,,,none,2,7021,sv1,dark,953.6506958007812,296.01470947265625,4011.620516628027,0,0.00017069097282723495,108.68801362914235,55.963855391223525,4379,0.5414576,0.40389943,0.69007015,0.42119968,0.31419325,0.5368054,0.063908294,80607
39633334950690912,0.5679,0.5679,1.0,QSO,QSO,,,none,2,7021,sv1,dark,1708.0677490234375,473.1699523925781,2.391118261963129,4,0.00010858377790886231,108.71956167078278,56.048056161471045,4379,0.27636635,0.36547953,0.69713867,0.2149355,0.28424054,0.54217833,0.06515309999999999,80608
39633334950691559,-0.0001,-0.0001,3.5,STAR,STAR,,,none,2,7021,sv1,dark,909.52783203125,287.8965148925781,128.840420136803,0,1.4120789180041756e-05,108.7862661183314,55.882824154705574,4358,0.4604993,1.0700487,1.7375757,0.35853392,0.8331148,1.3528355,0.06369496,80607
39633334950692083,0.6558,0.6558,4.0,GALAXY,GALAXY,,,none,2,7021,sv1,dark,900.8717041015625,287.18939208984375,442.39867478609085,0,3.183341155849932e-05,108.84627014430478,55.96266798067173,4355,0.43125337,1.0009228,2.2144902,0.33593044,0.77968186,1.725006,0.06643473,80607
39633334950692281,0.4744,0.4744,4.0,QSO,QSO,,low redshift QSO,none,2,7021,sv1,dark,1004.2235107421875,427.957275390625,26732.70798802376,0,1.4990943283840812e-05,108.86453126170977,55.94253504098766,4042,4.1484523,6.412594,18.210392000000002,1.8079262999999999,2.7946557999999997,7.936223,0.06684082,80608
39633334950692515,0.1695,0.1695,3.5,GALAXY,GALAXY,,,none,2,7021,sv1,dark,466.4019775390625,247.77833557128906,927.3742668628693,0,4.2780885355078185e-06,108.88834275584377,56.071147100659424,4063,0.32106295,0.48200217,0.7583757,0.2500164,0.37534207,0.5905582,0.06728849,80607
39633334950692901,1.4435,1.4435,3.0,GALAXY,GALAXY,,,none,2,7021,sv1,dark,554.1444091796875,273.563720703125,419.02700477838516,0,4.2145246750093e-05,108.93037443771742,55.879985716996345,4076,0.28366154,0.5447849,1.049843,0.19298245,0.37063158,0.7142359,0.06801689,80607
39633334950692970,1.6478,2.0478,2.0,GALAXY,QSO,SRC,QSO with tentative CIII around 5800A could be a QSO with CIII emission; but no other features and R calibration is suspect so low confidence,none,2,7021,sv1,dark,1030.6143798828125,430.42236328125,22.16006003320217,0,0.00014880725821271132,108.93838190124157,56.056746430005404,4096,0.40122783,0.5621596,0.9823360999999999,0.21483557,0.30100572,0.52598727,0.06898073,80608
39633334950694691,0.7872,0.7872,4.0,GALAXY,GALAXY,,,none,2,7021,sv1,dark,2076.9892578125,698.95654296875,817.7911906242371,0,1.566933281040693e-05,109.11158245554574,55.880699165291475,4069,0.32107106,0.47687995,0.76876163,0.249554,0.37065718,0.59752357,0.07053541,80607
39633334950694786,0.5149,0.5149,2.0,GALAXY,GALAXY,S,,No clear lines to give a clear redshift solution. Calibration issue on blue arm.,2,7021,sv1,dark,537.89306640625,266.80133056640625,3.9562278166413307,4,6.426407820423433e-05,109.12070421387284,55.98780741284806,4095,0.43435848,0.6636004,0.77189094,0.33833483,0.5168982,0.601249,0.07263693,80607
39633334950694982,1.0463,1.0463,1.0,QSO,QSO,,,none,2,7021,sv1,dark,771.2341918945312,364.4433898925781,9.146797478199003,0,0.00013119832410398577,109.13923853378228,55.97667070697791,4069,0.8262415999999999,0.50802314,0.922114,0.06916045400000001,0.04252402,0.077185445,0.07226401,80608
39633334954885551,1.6308,1.6308,2.5,GALAXY,GALAXY,,,none,2,7021,sv1,dark,858.15673828125,284.50872802734375,185.98619139194489,0,5.800015950065601e-05,109.20520772652416,56.025775447269325,4466,0.95494354,1.27642,1.9720267,0.7429286,0.99303144,1.5342008,0.0729304,80607
39633334954885801,1.4814,1.4814,4.0,GALAXY,GALAXY,,,none,2,7021,sv1,dark,680.4324951171875,253.25807189941406,1014.4205627441406,0,1.620547751872553e-05,109.23160668009679,55.924693932645916,4485,0.37764063,0.46436784,0.40824464,0.29421464,0.36178258,0.3180578,0.069632895,80607
39633334954886385,1.6544,1.6544,1.5,QSO,QSO,,continuum ok,none,2,7021,sv1,dark,1123.825927734375,374.5482482910156,3.828304901719093,4,0.0001472490714426029,109.2963588398934,55.94994195162259,4482,0.26072103,0.27021185,0.33356512,0.20308748,0.21048029999999998,0.25982904,0.068463676,80608
39633334954886516,0.4244,3.4723,2.5,GALAXY,QSO,RC,Damped Lyman-alpha system (DLA),none,2,7021,sv1,dark,734.38037109375,261.58172607421875,88.64968636631966,0,3.501877903017871e-05,109.31313843665818,55.910087537430506,4467,1.1019554,2.7887876,4.402176,0.8567857,2.1683211,3.4227533,0.06784968,80607
39633334954886604,1.6295,1.6295,2.5,GALAXY,GALAXY,,,none,2,7032,sv1,dark,652.4290771484375,247.8748779296875,209.543432533741,0,3.9917559241226174e-05,109.32175454918641,56.05396204405262,4486,0.57524467,0.66970044,1.0408534,0.44716796,0.5205934,0.8091101,0.0697201,80607
39633334954886771,1.4805,1.4805,3.0,GALAXY,GALAXY,,,One strong emission line must be [OII] but cannot resolve doublet and no associated clear emission lines (but some potential absorption features),2,7032,sv1,dark,627.539794921875,227.06411743164062,1095.2746793031693,0,3.529792575535584e-05,109.34232148287481,56.01132098241696,4465,0.3035318,0.5495332,1.0482693,0.21027248,0.38069057,0.72619134,0.068206914,80607
39633334954886855,0.2161,0.2161,4.0,GALAXY,GALAXY,,,none,2,7021,sv1,dark,638.0665893554688,245.55911254882812,19074.728637695312,0,1.701419296146554e-06,109.35239643096362,55.95556050567911,4489,0.70325154,1.2641128,0.90828055,0.5478742,0.98481804,0.7076038,0.067107856,80607
39633334954887008,0.2055,0.2055,4.0,GALAXY,GALAXY,,,none,2,7032,sv1,bright,182.7171630859375,87.21510314941406,290.1238623559475,0,1.4368187323724897e-05,109.36639650289708,55.97694021396856,4459,4.2818904,8.406764,10.8720045,0.48791173,0.95793176,1.2388403000000001,0.06694229,80613
39633334954887292,0.388,0.388,4.0,GALAXY,GALAXY,,,none,2,7032,sv1,dark,650.4365844726562,247.6922149658203,17374.55920791626,0,2.5161519565075357e-06,109.4009595320999,56.01626911910085,4497,0.64713794,1.715462,3.3652465,0.5036993,1.3352283,2.6193368,0.06630439,80607
39633334954887296,1.5333,1.5333,0.5,GALAXY,GALAXY,,,none,2,7032,sv1,dark,1491.768310546875,443.32586669921875,11.597962677478789,0,9.112786282805444e-05,109.4013390938967,56.093186860910606,4459,0.40130609999999994,0.40824714,0.7706725999999999,0.10618179,0.10801833,0.20391268,0.06876038,80608
39633334954887343,0.4768,0.4768,4.0,GALAXY,GALAXY,C,going with QSO because of broad Halpha,None,2,7021,sv1,dark,854.6371459960938,281.92919921875,2054.0883685108274,0,3.065641932413014e-05,109.40629509721651,55.8887961601433,4456,2.3144028,9.790301,26.195807000000002,0.6534597,2.7642412,7.3962506999999995,0.06757005,80613
39633334954887677,-0.0001,-0.0008500000000000001,4.0,STAR,STAR,,,none,2,7021,sv1,dark,622.48291015625,237.98915100097656,130803.15389641147,0,8.226141326063475e-07,109.4516532115607,55.903442130887505,4476,3.6640728,8.076629,22.161995,2.853092,6.2890024,17.25681,0.06722055,80607
39633334954887859,1.6556,0.0008,3.0,GALAXY,STAR,RC,,Several clear absorption features suggesting a star,2,7032,sv1,dark,659.8607177734375,246.37158203125,2.8423088788986206,4,6.951130835100943e-05,109.47307794377079,56.02547407294747,4488,0.4859482,1.5367519,3.1155288,0.37858167,1.1972183,2.4271765,0.06462067,80607
39633334954888166,0.8294,0.8294,4.0,GALAXY,GALAXY,,,none,2,7032,sv1,dark,761.8238525390625,262.87103271484375,4483.6150550842285,0,6.162151608492504e-06,109.51607068936963,56.05899508467943,4453,0.9958171,1.4195759,2.507085,0.28111988,0.4007473,0.70775187,0.064539604,80607
39633334954888278,1.6113,1.6113,4.0,GALAXY,GALAXY,,,none,2,7032,sv1,dark,615.7481079101562,226.26402282714844,1241.727931022644,0,1.843468694246592e-05,109.5301109296752,55.98543368452134,4475,1.9933399,2.209219,2.1339014,1.2661028,1.4032221,1.3553828,0.0640308,80607
39633334954888310,1.2005,1.2005,4.0,QSO,QSO,,,none,2,7032,sv1,dark,593.184326171875,218.09970092773438,1760.0665467977524,0,8.597463770039301e-05,109.53310795756278,55.91823325238022,4464,1.612737,3.23455,2.9115245,1.2558076,2.5186825,2.2671487,0.06693323,80607
39633334954888667,1.6569999999999998,-0.0003,2.5,GALAXY,STAR,RC,,none,2,7032,sv1,dark,793.3746948242188,261.711181640625,27.856435269117355,0,0.00015293206449105268,109.56944187611373,55.94707758385188,4452,0.4339569,1.3294333,2.7686882,0.33789036,1.0351322,2.155774,0.06536898,80607
39633334954888974,1.028,1.0279,4.0,GALAXY,QSO,C,,none,2,7032,sv1,dark,597.43798828125,231.40975952148438,564.4477191567421,0,5.1838646808507186e-05,109.60278568102852,55.98350901863108,4496,1.0460374,1.7851795,3.628078,0.69738877,1.1901717,2.4188244,0.06371333,80607
